filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
GW1_2_3.png,8937,"{}",38,0,"{""name"":""point"",""cx"":93,""cy"":17}","{}"
GW1_2_3.png,8937,"{}",38,1,"{""name"":""point"",""cx"":199,""cy"":21}","{}"
GW1_2_3.png,8937,"{}",38,2,"{""name"":""point"",""cx"":221,""cy"":23}","{}"
GW1_2_3.png,8937,"{}",38,3,"{""name"":""point"",""cx"":233,""cy"":21}","{}"
GW1_2_3.png,8937,"{}",38,4,"{""name"":""point"",""cx"":272,""cy"":21}","{}"
GW1_2_3.png,8937,"{}",38,5,"{""name"":""point"",""cx"":315,""cy"":23}","{}"
GW1_2_3.png,8937,"{}",38,6,"{""name"":""point"",""cx"":331,""cy"":27}","{}"
GW1_2_3.png,8937,"{}",38,7,"{""name"":""point"",""cx"":439,""cy"":124}","{}"
GW1_2_3.png,8937,"{}",38,8,"{""name"":""point"",""cx"":273,""cy"":138}","{}"
GW1_2_3.png,8937,"{}",38,9,"{""name"":""point"",""cx"":378,""cy"":194}","{}"
GW1_2_3.png,8937,"{}",38,10,"{""name"":""point"",""cx"":331,""cy"":239}","{}"
GW1_2_3.png,8937,"{}",38,11,"{""name"":""point"",""cx"":286,""cy"":338}","{}"
GW1_2_3.png,8937,"{}",38,12,"{""name"":""point"",""cx"":404,""cy"":455}","{}"
GW1_2_3.png,8937,"{}",38,13,"{""name"":""point"",""cx"":299,""cy"":429}","{}"
GW1_2_3.png,8937,"{}",38,14,"{""name"":""point"",""cx"":306,""cy"":428}","{}"
GW1_2_3.png,8937,"{}",38,15,"{""name"":""point"",""cx"":309,""cy"":454}","{}"
GW1_2_3.png,8937,"{}",38,16,"{""name"":""point"",""cx"":378,""cy"":472}","{}"
GW1_2_3.png,8937,"{}",38,17,"{""name"":""point"",""cx"":315,""cy"":544}","{}"
GW1_2_3.png,8937,"{}",38,18,"{""name"":""point"",""cx"":387,""cy"":588}","{}"
GW1_2_3.png,8937,"{}",38,19,"{""name"":""point"",""cx"":378,""cy"":586}","{}"
GW1_2_3.png,8937,"{}",38,20,"{""name"":""point"",""cx"":376,""cy"":621}","{}"
GW1_2_3.png,8937,"{}",38,21,"{""name"":""point"",""cx"":328,""cy"":594}","{}"
GW1_2_3.png,8937,"{}",38,22,"{""name"":""point"",""cx"":244,""cy"":654}","{}"
GW1_2_3.png,8937,"{}",38,23,"{""name"":""point"",""cx"":263,""cy"":657}","{}"
GW1_2_3.png,8937,"{}",38,24,"{""name"":""point"",""cx"":262,""cy"":637}","{}"
GW1_2_3.png,8937,"{}",38,25,"{""name"":""point"",""cx"":248,""cy"":673}","{}"
GW1_2_3.png,8937,"{}",38,26,"{""name"":""point"",""cx"":283,""cy"":765}","{}"
GW1_2_3.png,8937,"{}",38,27,"{""name"":""point"",""cx"":293,""cy"":769}","{}"
GW1_2_3.png,8937,"{}",38,28,"{""name"":""point"",""cx"":232,""cy"":844}","{}"
GW1_2_3.png,8937,"{}",38,29,"{""name"":""point"",""cx"":271,""cy"":863}","{}"
GW1_2_3.png,8937,"{}",38,30,"{""name"":""point"",""cx"":168,""cy"":905}","{}"
GW1_2_3.png,8937,"{}",38,31,"{""name"":""point"",""cx"":203,""cy"":905}","{}"
GW1_2_3.png,8937,"{}",38,32,"{""name"":""point"",""cx"":246,""cy"":907}","{}"
GW1_2_3.png,8937,"{}",38,33,"{""name"":""point"",""cx"":120,""cy"":1320}","{}"
GW1_2_3.png,8937,"{}",38,34,"{""name"":""point"",""cx"":372,""cy"":1275}","{}"
GW1_2_3.png,8937,"{}",38,35,"{""name"":""point"",""cx"":254,""cy"":1316}","{}"
GW1_2_3.png,8937,"{}",38,36,"{""name"":""point"",""cx"":369,""cy"":1404}","{}"
GW1_2_3.png,8937,"{}",38,37,"{""name"":""point"",""cx"":381,""cy"":1454}","{}"
