filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
GW1_3_3.png,12412,"{}",55,0,"{""name"":""point"",""cx"":107,""cy"":20}","{}"
GW1_3_3.png,12412,"{}",55,1,"{""name"":""point"",""cx"":252,""cy"":252}","{}"
GW1_3_3.png,12412,"{}",55,2,"{""name"":""point"",""cx"":240,""cy"":308}","{}"
GW1_3_3.png,12412,"{}",55,3,"{""name"":""point"",""cx"":212,""cy"":387}","{}"
GW1_3_3.png,12412,"{}",55,4,"{""name"":""point"",""cx"":207,""cy"":407}","{}"
GW1_3_3.png,12412,"{}",55,5,"{""name"":""point"",""cx"":203,""cy"":426}","{}"
GW1_3_3.png,12412,"{}",55,6,"{""name"":""point"",""cx"":201,""cy"":473}","{}"
GW1_3_3.png,12412,"{}",55,7,"{""name"":""point"",""cx"":191,""cy"":525}","{}"
GW1_3_3.png,12412,"{}",55,8,"{""name"":""point"",""cx"":185,""cy"":574}","{}"
GW1_3_3.png,12412,"{}",55,9,"{""name"":""point"",""cx"":181,""cy"":623}","{}"
GW1_3_3.png,12412,"{}",55,10,"{""name"":""point"",""cx"":181,""cy"":638}","{}"
GW1_3_3.png,12412,"{}",55,11,"{""name"":""point"",""cx"":221,""cy"":678}","{}"
GW1_3_3.png,12412,"{}",55,12,"{""name"":""point"",""cx"":68,""cy"":766}","{}"
GW1_3_3.png,12412,"{}",55,13,"{""name"":""point"",""cx"":63,""cy"":757}","{}"
GW1_3_3.png,12412,"{}",55,14,"{""name"":""point"",""cx"":183,""cy"":962}","{}"
GW1_3_3.png,12412,"{}",55,15,"{""name"":""point"",""cx"":132,""cy"":1489}","{}"
GW1_3_3.png,12412,"{}",55,16,"{""name"":""point"",""cx"":228,""cy"":1298}","{}"
GW1_3_3.png,12412,"{}",55,17,"{""name"":""point"",""cx"":222,""cy"":1310}","{}"
GW1_3_3.png,12412,"{}",55,18,"{""name"":""point"",""cx"":319,""cy"":1304}","{}"
GW1_3_3.png,12412,"{}",55,19,"{""name"":""point"",""cx"":308,""cy"":1358}","{}"
GW1_3_3.png,12412,"{}",55,20,"{""name"":""point"",""cx"":298,""cy"":1217}","{}"
