filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
GW1_4_2.png,7764,"{}",26,0,"{""name"":""point"",""cx"":341,""cy"":247}","{}"
GW1_4_2.png,7764,"{}",26,1,"{""name"":""point"",""cx"":357,""cy"":57}","{}"
GW1_4_2.png,7764,"{}",26,2,"{""name"":""point"",""cx"":367,""cy"":107}","{}"
GW1_4_2.png,7764,"{}",26,3,"{""name"":""point"",""cx"":269,""cy"":1302}","{}"
GW1_4_2.png,7764,"{}",26,4,"{""name"":""point"",""cx"":267,""cy"":1265}","{}"
GW1_4_2.png,7764,"{}",26,5,"{""name"":""point"",""cx"":267,""cy"":1285}","{}"
GW1_4_2.png,7764,"{}",26,6,"{""name"":""point"",""cx"":356,""cy"":1319}","{}"
GW1_4_2.png,7764,"{}",26,7,"{""name"":""point"",""cx"":356,""cy"":1303}","{}"
GW1_4_2.png,7764,"{}",26,8,"{""name"":""point"",""cx"":365,""cy"":1282}","{}"
GW1_4_2.png,7764,"{}",26,9,"{""name"":""point"",""cx"":369,""cy"":1273}","{}"
GW1_4_2.png,7764,"{}",26,10,"{""name"":""point"",""cx"":373,""cy"":1281}","{}"
GW1_4_2.png,7764,"{}",26,11,"{""name"":""point"",""cx"":375,""cy"":1335}","{}"
GW1_4_2.png,7764,"{}",26,12,"{""name"":""point"",""cx"":353,""cy"":1358}","{}"
GW1_4_2.png,7764,"{}",26,13,"{""name"":""point"",""cx"":335,""cy"":1382}","{}"
GW1_4_2.png,7764,"{}",26,14,"{""name"":""point"",""cx"":303,""cy"":1120}","{}"
GW1_4_2.png,7764,"{}",26,15,"{""name"":""point"",""cx"":378,""cy"":1186}","{}"
GW1_4_2.png,7764,"{}",26,16,"{""name"":""point"",""cx"":376,""cy"":1149}","{}"
GW1_4_2.png,7764,"{}",26,17,"{""name"":""point"",""cx"":387,""cy"":1113}","{}"
GW1_4_2.png,7764,"{}",26,18,"{""name"":""point"",""cx"":381,""cy"":1056}","{}"
GW1_4_2.png,7764,"{}",26,19,"{""name"":""point"",""cx"":375,""cy"":1056}","{}"
GW1_4_2.png,7764,"{}",26,20,"{""name"":""point"",""cx"":359,""cy"":862}","{}"
GW1_4_2.png,7764,"{}",26,21,"{""name"":""point"",""cx"":357,""cy"":845}","{}"
GW1_4_2.png,7764,"{}",26,22,"{""name"":""point"",""cx"":328,""cy"":802}","{}"
GW1_4_2.png,7764,"{}",26,23,"{""name"":""point"",""cx"":349,""cy"":780}","{}"
GW1_4_2.png,7764,"{}",26,24,"{""name"":""point"",""cx"":353,""cy"":767}","{}"
GW1_4_2.png,7764,"{}",26,25,"{""name"":""point"",""cx"":354,""cy"":728}","{}"
