filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
GW1_1_3.png,11888,"{}",60,0,"{""name"":""point"",""cx"":189,""cy"":93}","{}"
GW1_1_3.png,11888,"{}",60,1,"{""name"":""point"",""cx"":215,""cy"":95}","{}"
GW1_1_3.png,11888,"{}",60,2,"{""name"":""point"",""cx"":274,""cy"":133}","{}"
GW1_1_3.png,11888,"{}",60,3,"{""name"":""point"",""cx"":305,""cy"":194}","{}"
GW1_1_3.png,11888,"{}",60,4,"{""name"":""point"",""cx"":307,""cy"":218}","{}"
GW1_1_3.png,11888,"{}",60,5,"{""name"":""point"",""cx"":322,""cy"":254}","{}"
GW1_1_3.png,11888,"{}",60,6,"{""name"":""point"",""cx"":289,""cy"":330}","{}"
GW1_1_3.png,11888,"{}",60,7,"{""name"":""point"",""cx"":253,""cy"":313}","{}"
GW1_1_3.png,11888,"{}",60,8,"{""name"":""point"",""cx"":193,""cy"":341}","{}"
GW1_1_3.png,11888,"{}",60,9,"{""name"":""point"",""cx"":395,""cy"":255}","{}"
GW1_1_3.png,11888,"{}",60,10,"{""name"":""point"",""cx"":406,""cy"":397}","{}"
GW1_1_3.png,11888,"{}",60,11,"{""name"":""point"",""cx"":198,""cy"":451}","{}"
GW1_1_3.png,11888,"{}",60,12,"{""name"":""point"",""cx"":293,""cy"":374}","{}"
GW1_1_3.png,11888,"{}",60,13,"{""name"":""point"",""cx"":357,""cy"":382}","{}"
GW1_1_3.png,11888,"{}",60,14,"{""name"":""point"",""cx"":386,""cy"":442}","{}"
GW1_1_3.png,11888,"{}",60,15,"{""name"":""point"",""cx"":338,""cy"":466}","{}"
GW1_1_3.png,11888,"{}",60,16,"{""name"":""point"",""cx"":349,""cy"":402}","{}"
GW1_1_3.png,11888,"{}",60,17,"{""name"":""point"",""cx"":279,""cy"":473}","{}"
GW1_1_3.png,11888,"{}",60,18,"{""name"":""point"",""cx"":222,""cy"":546}","{}"
GW1_1_3.png,11888,"{}",60,19,"{""name"":""point"",""cx"":104,""cy"":635}","{}"
GW1_1_3.png,11888,"{}",60,20,"{""name"":""point"",""cx"":181,""cy"":673}","{}"
GW1_1_3.png,11888,"{}",60,21,"{""name"":""point"",""cx"":202,""cy"":641}","{}"
GW1_1_3.png,11888,"{}",60,22,"{""name"":""point"",""cx"":314,""cy"":685}","{}"
GW1_1_3.png,11888,"{}",60,23,"{""name"":""point"",""cx"":283,""cy"":633}","{}"
GW1_1_3.png,11888,"{}",60,24,"{""name"":""point"",""cx"":312,""cy"":576}","{}"
GW1_1_3.png,11888,"{}",60,25,"{""name"":""point"",""cx"":234,""cy"":712}","{}"
GW1_1_3.png,11888,"{}",60,26,"{""name"":""point"",""cx"":302,""cy"":745}","{}"
GW1_1_3.png,11888,"{}",60,27,"{""name"":""point"",""cx"":228,""cy"":805}","{}"
GW1_1_3.png,11888,"{}",60,28,"{""name"":""point"",""cx"":191,""cy"":818}","{}"
GW1_1_3.png,11888,"{}",60,29,"{""name"":""point"",""cx"":222,""cy"":834}","{}"
GW1_1_3.png,11888,"{}",60,30,"{""name"":""point"",""cx"":218,""cy"":851}","{}"
GW1_1_3.png,11888,"{}",60,31,"{""name"":""point"",""cx"":226,""cy"":864}","{}"
GW1_1_3.png,11888,"{}",60,32,"{""name"":""point"",""cx"":306,""cy"":839}","{}"
GW1_1_3.png,11888,"{}",60,33,"{""name"":""point"",""cx"":349,""cy"":840}","{}"
GW1_1_3.png,11888,"{}",60,34,"{""name"":""point"",""cx"":345,""cy"":847}","{}"
GW1_1_3.png,11888,"{}",60,35,"{""name"":""point"",""cx"":356,""cy"":858}","{}"
GW1_1_3.png,11888,"{}",60,36,"{""name"":""point"",""cx"":244,""cy"":880}","{}"
GW1_1_3.png,11888,"{}",60,37,"{""name"":""point"",""cx"":321,""cy"":878}","{}"
GW1_1_3.png,11888,"{}",60,38,"{""name"":""point"",""cx"":265,""cy"":892}","{}"
GW1_1_3.png,11888,"{}",60,39,"{""name"":""point"",""cx"":260,""cy"":905}","{}"
GW1_1_3.png,11888,"{}",60,40,"{""name"":""point"",""cx"":268,""cy"":901}","{}"
GW1_1_3.png,11888,"{}",60,41,"{""name"":""point"",""cx"":273,""cy"":903}","{}"
GW1_1_3.png,11888,"{}",60,42,"{""name"":""point"",""cx"":336,""cy"":953}","{}"
GW1_1_3.png,11888,"{}",60,43,"{""name"":""point"",""cx"":265,""cy"":936}","{}"
GW1_1_3.png,11888,"{}",60,44,"{""name"":""point"",""cx"":155,""cy"":926}","{}"
GW1_1_3.png,11888,"{}",60,45,"{""name"":""point"",""cx"":207,""cy"":901}","{}"
GW1_1_3.png,11888,"{}",60,46,"{""name"":""point"",""cx"":362,""cy"":980}","{}"
GW1_1_3.png,11888,"{}",60,47,"{""name"":""point"",""cx"":361,""cy"":1029}","{}"
GW1_1_3.png,11888,"{}",60,48,"{""name"":""point"",""cx"":374,""cy"":1011}","{}"
GW1_1_3.png,11888,"{}",60,49,"{""name"":""point"",""cx"":354,""cy"":1133}","{}"
GW1_1_3.png,11888,"{}",60,50,"{""name"":""point"",""cx"":326,""cy"":1141}","{}"
GW1_1_3.png,11888,"{}",60,51,"{""name"":""point"",""cx"":35,""cy"":746}","{}"
GW1_1_3.png,11888,"{}",60,52,"{""name"":""point"",""cx"":31,""cy"":799}","{}"
GW1_1_3.png,11888,"{}",60,53,"{""name"":""point"",""cx"":167,""cy"":793}","{}"
GW1_1_3.png,11888,"{}",60,54,"{""name"":""point"",""cx"":54,""cy"":1037}","{}"
GW1_1_3.png,11888,"{}",60,55,"{""name"":""point"",""cx"":156,""cy"":1165}","{}"
GW1_1_3.png,11888,"{}",60,56,"{""name"":""point"",""cx"":240,""cy"":1288}","{}"
GW1_1_3.png,11888,"{}",60,57,"{""name"":""point"",""cx"":41,""cy"":1249}","{}"
GW1_1_3.png,11888,"{}",60,58,"{""name"":""point"",""cx"":90,""cy"":1129}","{}"
