filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
GW1_3_3.jpg,195231,"{}",80,0,"{""name"":""point"",""cx"":92,""cy"":91}","{}"
GW1_3_3.jpg,195231,"{}",80,1,"{""name"":""point"",""cx"":112,""cy"":72}","{}"
GW1_3_3.jpg,195231,"{}",80,2,"{""name"":""point"",""cx"":24,""cy"":29}","{}"
GW1_3_3.jpg,195231,"{}",80,3,"{""name"":""point"",""cx"":332,""cy"":14}","{}"
GW1_3_3.jpg,195231,"{}",80,4,"{""name"":""point"",""cx"":294,""cy"":23}","{}"
GW1_3_3.jpg,195231,"{}",80,5,"{""name"":""point"",""cx"":301,""cy"":23}","{}"
GW1_3_3.jpg,195231,"{}",80,6,"{""name"":""point"",""cx"":309,""cy"":13}","{}"
GW1_3_3.jpg,195231,"{}",80,7,"{""name"":""point"",""cx"":229,""cy"":237}","{}"
GW1_3_3.jpg,195231,"{}",80,8,"{""name"":""point"",""cx"":200,""cy"":283}","{}"
GW1_3_3.jpg,195231,"{}",80,9,"{""name"":""point"",""cx"":162,""cy"":378}","{}"
GW1_3_3.jpg,195231,"{}",80,10,"{""name"":""point"",""cx"":165,""cy"":413}","{}"
GW1_3_3.jpg,195231,"{}",80,11,"{""name"":""point"",""cx"":187,""cy"":421}","{}"
GW1_3_3.jpg,195231,"{}",80,12,"{""name"":""point"",""cx"":384,""cy"":102}","{}"
GW1_3_3.jpg,195231,"{}",80,13,"{""name"":""point"",""cx"":339,""cy"":132}","{}"
GW1_3_3.jpg,195231,"{}",80,14,"{""name"":""point"",""cx"":348,""cy"":163}","{}"
GW1_3_3.jpg,195231,"{}",80,15,"{""name"":""point"",""cx"":477,""cy"":215}","{}"
GW1_3_3.jpg,195231,"{}",80,16,"{""name"":""point"",""cx"":447,""cy"":222}","{}"
GW1_3_3.jpg,195231,"{}",80,17,"{""name"":""point"",""cx"":457,""cy"":197}","{}"
GW1_3_3.jpg,195231,"{}",80,18,"{""name"":""point"",""cx"":496,""cy"":237}","{}"
GW1_3_3.jpg,195231,"{}",80,19,"{""name"":""point"",""cx"":512,""cy"":317}","{}"
GW1_3_3.jpg,195231,"{}",80,20,"{""name"":""point"",""cx"":405,""cy"":303}","{}"
GW1_3_3.jpg,195231,"{}",80,21,"{""name"":""point"",""cx"":374,""cy"":285}","{}"
GW1_3_3.jpg,195231,"{}",80,22,"{""name"":""point"",""cx"":518,""cy"":374}","{}"
GW1_3_3.jpg,195231,"{}",80,23,"{""name"":""point"",""cx"":563,""cy"":480}","{}"
GW1_3_3.jpg,195231,"{}",80,24,"{""name"":""point"",""cx"":452,""cy"":621}","{}"
GW1_3_3.jpg,195231,"{}",80,25,"{""name"":""point"",""cx"":331,""cy"":555}","{}"
GW1_3_3.jpg,195231,"{}",80,26,"{""name"":""point"",""cx"":257,""cy"":490}","{}"
GW1_3_3.jpg,195231,"{}",80,27,"{""name"":""point"",""cx"":268,""cy"":49}","{}"
GW1_3_3.jpg,195231,"{}",80,28,"{""name"":""point"",""cx"":265,""cy"":70}","{}"
GW1_3_3.jpg,195231,"{}",80,29,"{""name"":""point"",""cx"":220,""cy"":541}","{}"
GW1_3_3.jpg,195231,"{}",80,30,"{""name"":""point"",""cx"":151,""cy"":483}","{}"
GW1_3_3.jpg,195231,"{}",80,31,"{""name"":""point"",""cx"":207,""cy"":591}","{}"
GW1_3_3.jpg,195231,"{}",80,32,"{""name"":""point"",""cx"":200,""cy"":615}","{}"
GW1_3_3.jpg,195231,"{}",80,33,"{""name"":""point"",""cx"":206,""cy"":626}","{}"
GW1_3_3.jpg,195231,"{}",80,34,"{""name"":""point"",""cx"":210,""cy"":646}","{}"
GW1_3_3.jpg,195231,"{}",80,35,"{""name"":""point"",""cx"":242,""cy"":699}","{}"
GW1_3_3.jpg,195231,"{}",80,36,"{""name"":""point"",""cx"":194,""cy"":727}","{}"
GW1_3_3.jpg,195231,"{}",80,37,"{""name"":""point"",""cx"":380,""cy"":697}","{}"
GW1_3_3.jpg,195231,"{}",80,38,"{""name"":""point"",""cx"":435,""cy"":660}","{}"
GW1_3_3.jpg,195231,"{}",80,39,"{""name"":""point"",""cx"":608,""cy"":802}","{}"
GW1_3_3.jpg,195231,"{}",80,40,"{""name"":""point"",""cx"":362,""cy"":770}","{}"
GW1_3_3.jpg,195231,"{}",80,41,"{""name"":""point"",""cx"":214,""cy"":784}","{}"
GW1_3_3.jpg,195231,"{}",80,42,"{""name"":""point"",""cx"":220,""cy"":808}","{}"
GW1_3_3.jpg,195231,"{}",80,43,"{""name"":""point"",""cx"":151,""cy"":833}","{}"
GW1_3_3.jpg,195231,"{}",80,44,"{""name"":""point"",""cx"":236,""cy"":872}","{}"
GW1_3_3.jpg,195231,"{}",80,45,"{""name"":""point"",""cx"":208,""cy"":972}","{}"
GW1_3_3.jpg,195231,"{}",80,46,"{""name"":""point"",""cx"":164,""cy"":1022}","{}"
GW1_3_3.jpg,195231,"{}",80,47,"{""name"":""point"",""cx"":374,""cy"":960}","{}"
GW1_3_3.jpg,195231,"{}",80,48,"{""name"":""point"",""cx"":379,""cy"":920}","{}"
GW1_3_3.jpg,195231,"{}",80,49,"{""name"":""point"",""cx"":382,""cy"":910}","{}"
GW1_3_3.jpg,195231,"{}",80,50,"{""name"":""point"",""cx"":370,""cy"":855}","{}"
GW1_3_3.jpg,195231,"{}",80,51,"{""name"":""point"",""cx"":396,""cy"":1106}","{}"
GW1_3_3.jpg,195231,"{}",80,52,"{""name"":""point"",""cx"":408,""cy"":1195}","{}"
GW1_3_3.jpg,195231,"{}",80,53,"{""name"":""point"",""cx"":357,""cy"":1242}","{}"
GW1_3_3.jpg,195231,"{}",80,54,"{""name"":""point"",""cx"":370,""cy"":1252}","{}"
GW1_3_3.jpg,195231,"{}",80,55,"{""name"":""point"",""cx"":417,""cy"":1350}","{}"
GW1_3_3.jpg,195231,"{}",80,56,"{""name"":""point"",""cx"":382,""cy"":1338}","{}"
GW1_3_3.jpg,195231,"{}",80,57,"{""name"":""point"",""cx"":517,""cy"":1526}","{}"
GW1_3_3.jpg,195231,"{}",80,58,"{""name"":""point"",""cx"":540,""cy"":1283}","{}"
GW1_3_3.jpg,195231,"{}",80,59,"{""name"":""point"",""cx"":363,""cy"":1415}","{}"
GW1_3_3.jpg,195231,"{}",80,60,"{""name"":""point"",""cx"":329,""cy"":1487}","{}"
GW1_3_3.jpg,195231,"{}",80,61,"{""name"":""point"",""cx"":284,""cy"":1459}","{}"
GW1_3_3.jpg,195231,"{}",80,62,"{""name"":""point"",""cx"":193,""cy"":1431}","{}"
GW1_3_3.jpg,195231,"{}",80,63,"{""name"":""point"",""cx"":155,""cy"":1520}","{}"
GW1_3_3.jpg,195231,"{}",80,64,"{""name"":""point"",""cx"":231,""cy"":1213}","{}"
GW1_3_3.jpg,195231,"{}",80,65,"{""name"":""point"",""cx"":260,""cy"":1227}","{}"
