filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
GW1_1_3.png,11888,"{}",29,0,"{""name"":""point"",""cx"":203,""cy"":68}","{}"
GW1_1_3.png,11888,"{}",29,1,"{""name"":""point"",""cx"":230,""cy"":67}","{}"
GW1_1_3.png,11888,"{}",29,2,"{""name"":""point"",""cx"":258,""cy"":89}","{}"
GW1_1_3.png,11888,"{}",29,3,"{""name"":""point"",""cx"":275,""cy"":120}","{}"
GW1_1_3.png,11888,"{}",29,4,"{""name"":""point"",""cx"":266,""cy"":129}","{}"
GW1_1_3.png,11888,"{}",29,5,"{""name"":""point"",""cx"":272,""cy"":146}","{}"
GW1_1_3.png,11888,"{}",29,6,"{""name"":""point"",""cx"":296,""cy"":152}","{}"
GW1_1_3.png,11888,"{}",29,7,"{""name"":""point"",""cx"":373,""cy"":303}","{}"
GW1_1_3.png,11888,"{}",29,8,"{""name"":""point"",""cx"":404,""cy"":307}","{}"
GW1_1_3.png,11888,"{}",29,9,"{""name"":""point"",""cx"":240,""cy"":162}","{}"
GW1_1_3.png,11888,"{}",29,10,"{""name"":""point"",""cx"":328,""cy"":357}","{}"
GW1_1_3.png,11888,"{}",29,11,"{""name"":""point"",""cx"":311,""cy"":353}","{}"
GW1_1_3.png,11888,"{}",29,12,"{""name"":""point"",""cx"":293,""cy"":487}","{}"
GW1_1_3.png,11888,"{}",29,13,"{""name"":""point"",""cx"":248,""cy"":573}","{}"
GW1_1_3.png,11888,"{}",29,14,"{""name"":""point"",""cx"":134,""cy"":647}","{}"
GW1_1_3.png,11888,"{}",29,15,"{""name"":""point"",""cx"":273,""cy"":812}","{}"
GW1_1_3.png,11888,"{}",29,16,"{""name"":""point"",""cx"":313,""cy"":825}","{}"
GW1_1_3.png,11888,"{}",29,17,"{""name"":""point"",""cx"":318,""cy"":849}","{}"
GW1_1_3.png,11888,"{}",29,18,"{""name"":""point"",""cx"":318,""cy"":837}","{}"
GW1_1_3.png,11888,"{}",29,19,"{""name"":""point"",""cx"":318,""cy"":830}","{}"
GW1_1_3.png,11888,"{}",29,20,"{""name"":""point"",""cx"":308,""cy"":892}","{}"
GW1_1_3.png,11888,"{}",29,21,"{""name"":""point"",""cx"":201,""cy"":913}","{}"
GW1_1_3.png,11888,"{}",29,22,"{""name"":""point"",""cx"":219,""cy"":883}","{}"
GW1_1_3.png,11888,"{}",29,23,"{""name"":""point"",""cx"":234,""cy"":850}","{}"
GW1_1_3.png,11888,"{}",29,24,"{""name"":""point"",""cx"":105,""cy"":970}","{}"
GW1_1_3.png,11888,"{}",29,25,"{""name"":""point"",""cx"":100,""cy"":1115}","{}"
GW1_1_3.png,11888,"{}",29,26,"{""name"":""point"",""cx"":364,""cy"":1076}","{}"
GW1_1_3.png,11888,"{}",29,27,"{""name"":""point"",""cx"":337,""cy"":403}","{}"
GW1_1_3.png,11888,"{}",29,28,"{""name"":""point"",""cx"":340,""cy"":412}","{}"
