filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
GW1_1_1.png,15663,"{}",40,0,"{""name"":""point"",""cx"":206,""cy"":132}","{}"
GW1_1_1.png,15663,"{}",40,1,"{""name"":""point"",""cx"":248,""cy"":42}","{}"
GW1_1_1.png,15663,"{}",40,2,"{""name"":""point"",""cx"":226,""cy"":79}","{}"
GW1_1_1.png,15663,"{}",40,3,"{""name"":""point"",""cx"":221,""cy"":118}","{}"
GW1_1_1.png,15663,"{}",40,4,"{""name"":""point"",""cx"":227,""cy"":133}","{}"
GW1_1_1.png,15663,"{}",40,5,"{""name"":""point"",""cx"":278,""cy"":175}","{}"
GW1_1_1.png,15663,"{}",40,6,"{""name"":""point"",""cx"":236,""cy"":165}","{}"
GW1_1_1.png,15663,"{}",40,7,"{""name"":""point"",""cx"":238,""cy"":182}","{}"
GW1_1_1.png,15663,"{}",40,8,"{""name"":""point"",""cx"":263,""cy"":189}","{}"
GW1_1_1.png,15663,"{}",40,9,"{""name"":""point"",""cx"":243,""cy"":196}","{}"
GW1_1_1.png,15663,"{}",40,10,"{""name"":""point"",""cx"":367,""cy"":281}","{}"
GW1_1_1.png,15663,"{}",40,11,"{""name"":""point"",""cx"":361,""cy"":280}","{}"
GW1_1_1.png,15663,"{}",40,12,"{""name"":""point"",""cx"":339,""cy"":331}","{}"
GW1_1_1.png,15663,"{}",40,13,"{""name"":""point"",""cx"":269,""cy"":285}","{}"
GW1_1_1.png,15663,"{}",40,14,"{""name"":""point"",""cx"":278,""cy"":284}","{}"
GW1_1_1.png,15663,"{}",40,15,"{""name"":""point"",""cx"":301,""cy"":285}","{}"
GW1_1_1.png,15663,"{}",40,16,"{""name"":""point"",""cx"":291,""cy"":265}","{}"
GW1_1_1.png,15663,"{}",40,17,"{""name"":""point"",""cx"":388,""cy"":289}","{}"
GW1_1_1.png,15663,"{}",40,18,"{""name"":""point"",""cx"":412,""cy"":434}","{}"
GW1_1_1.png,15663,"{}",40,19,"{""name"":""point"",""cx"":409,""cy"":444}","{}"
GW1_1_1.png,15663,"{}",40,20,"{""name"":""point"",""cx"":350,""cy"":635}","{}"
GW1_1_1.png,15663,"{}",40,21,"{""name"":""point"",""cx"":390,""cy"":584}","{}"
GW1_1_1.png,15663,"{}",40,22,"{""name"":""point"",""cx"":393,""cy"":675}","{}"
GW1_1_1.png,15663,"{}",40,23,"{""name"":""point"",""cx"":213,""cy"":589}","{}"
GW1_1_1.png,15663,"{}",40,24,"{""name"":""point"",""cx"":212,""cy"":627}","{}"
GW1_1_1.png,15663,"{}",40,25,"{""name"":""point"",""cx"":181,""cy"":478}","{}"
GW1_1_1.png,15663,"{}",40,26,"{""name"":""point"",""cx"":156,""cy"":299}","{}"
GW1_1_1.png,15663,"{}",40,27,"{""name"":""point"",""cx"":175,""cy"":280}","{}"
GW1_1_1.png,15663,"{}",40,28,"{""name"":""point"",""cx"":200,""cy"":264}","{}"
GW1_1_1.png,15663,"{}",40,29,"{""name"":""point"",""cx"":205,""cy"":289}","{}"
GW1_1_1.png,15663,"{}",40,30,"{""name"":""point"",""cx"":260,""cy"":346}","{}"
GW1_1_1.png,15663,"{}",40,31,"{""name"":""point"",""cx"":270,""cy"":342}","{}"
GW1_1_1.png,15663,"{}",40,32,"{""name"":""point"",""cx"":323,""cy"":363}","{}"
GW1_1_1.png,15663,"{}",40,33,"{""name"":""point"",""cx"":319,""cy"":357}","{}"
GW1_1_1.png,15663,"{}",40,34,"{""name"":""point"",""cx"":160,""cy"":329}","{}"
GW1_1_1.png,15663,"{}",40,35,"{""name"":""point"",""cx"":173,""cy"":329}","{}"
GW1_1_1.png,15663,"{}",40,36,"{""name"":""point"",""cx"":217,""cy"":317}","{}"
GW1_1_1.png,15663,"{}",40,37,"{""name"":""point"",""cx"":248,""cy"":284}","{}"
GW1_1_1.png,15663,"{}",40,38,"{""name"":""point"",""cx"":262,""cy"":980}","{}"
GW1_1_1.png,15663,"{}",40,39,"{""name"":""point"",""cx"":315,""cy"":323}","{}"
